ID;pName
11350;Monteagudo Carlos
11351;Santa Cruz Daniel J
11355;Robert Delano
11356;Brian Parise
11357;Leanne West
11361;Adi Shamir
11364;Jürgen Böse
11365;Kai Gutenschwager
11366;Stefan Voß
11370;Patrick Bateson
11373;Walter J. Freeman
11375;Kresimir Josic
11376;Eric Shea-Brown
11377;Jeff Moehlis
11379;Tamás F. Freund
11380;Szabolcs Káli
11382;J. Pagès
11387;Peter Klügl
11389;Martin Toepfer
11391;R A Greenes
11395;XRDS Staff
11397;" XRDS Staff"
11403;Barry McMullin
11406;Hermann K.-G. Walter
11410;J. G. Hunt
11413;Jan Napitupulu
11416;Catherine A. Kernich
11419;Kevin Geiger
11420;Moon Hwa Seun
11421;Theo Waddell
11423;J. Droogleever Fortuyn
11426;R. B. Redmon
11429;Martin Meints
11431;Toshinori Sato
11432;Hironori Nakajo
11443;C. de L. Ryals
11444;K. J. Fielding
11447;Andrea Corradini
11449;Hartmut Ehrig
11450;Grzegorz Rozenberg
11452;Gabriele Taentzer
11455;C Ikels
11459;James Hartley
11462;Richard Taylor
11464;Martin Greiner
11465;Peter Lipa
11466;Peter Carruthers
11469;Haruo Ishii
11471;Geoffrey Matthews
11472;Mike Roze
11474;Jason Lewis
11476;Victor Wong
11479;Elaine Brechin
11481;Marjorie David
11484;Jason Wen
11486;Egbert Lehmann
11490;Chih-Sung (Andy) Wu
11492;Ali Mazalek
11494;Dan O'Sullivan
11497;Stefan Elsen
11499;Akatsuka Daisuke
11502;Alicia Eggert
11504;E.Rex Pinson
11507;Adrian Mackenzie
11509;Michael Pidd
11511;John Rooksby
11512;Ian Sommerville
11513;Ian Warren
11514;Mark Westcombe
11530;Athanasios Kakarountas
11531;Manuel Graña
11532;Jesús Fraile-Ardanuy
11533;Carl James Debono
11534;Héctor Quintián
11535;Emilio Corchado
11538;Newton Lee
11542;Freddie C. Hamdy
11546;Aarne Halme
11547;Ilkka Leppänen
11548;Jussi Suomela
11549;Sami Ylönen
11550;Ilkka Kettunen
11554;Pieter Kok
11559;Rich Larkins
11561;Gregory Kohs
11564;Han Reichgelt
11567;Michael Marberger
11571;Kalkofen, Denis
11573;Reynolds, Carson
11574;Seichter, Hartmut
11581;Emilio Di Giacomo
11583;Giuseppe Liotta
11585;Peter Mertens
11587;Kalkofen, Denis
11588;Reynolds, Carson
11592;Carl O. Boucher
11596;Anja Ebersbach
11598;Markus Glaser
11601;Kurt Sandkuhl
11604;Werner Wirth
11605;Andreas Brändle
11607;Clemens Jochum
11610;Mike Thelwall
11611;Liwen Vaughan
11612;Lennart Björneborn
11618;Dirk Fox
11621;Matthias Jarke
11630;Roman Kälin
11635;Paulo S. L. M. Barreto
11636;Vincent Rijmen
11638;Anders Høst-Madsen
11639;Aleksandar Kavcic
11640;Venugopal V. Veeravalli
11644;Barry Smith
11645;Werner Ceusters
11646;Rita Temmerman
11650;Büller Harry
11652;Agnelli Giancarlo
11656;Davidson
11659;JOSEPH C. AUB
11660;LAWRENCE T. FAIRHALL
11661;A S MINOT
11662;PAUL REZNIKOFF
11666;Boris S. Mordukhovich
11667;Majid Soleimani-Damaneh
11671;A. Hamblin Letton
11675;Edward F. Gehringer
11679;F. H. M�ller
11685;Murray Turoff
11689;Jill Smolin
11692;Fernanda B. Viégas
11695;Steve Greenbaum
11700;Andrew D. McGettrick
11701;Owen Traynor
11702;David Duffy
11706;Robert K. Brayton
11707;Gary D. Hachtel
11708;Alberto L. Sangiovanni-Vincentelli
11709;Fabio Somenzi
11710;Adnan Aziz
11711;Szu-Tsung Cheng
11712;Stephen A. Edwards
11713;Sunil P. Khatri
11714;Yuji Kukimoto
11715;Abelardo Pardo
11716;Shaz Qadeer
11717;Rajeev K. Ranjan
11718;Shaker Sarwary
11719;Thomas R. Shiple
11720;Gitanjali Swamy
11721;Tiziano Villa
11725;Teresa Lang
11729;Nicolas Villar
11731;Florian Block
11732;Dave Molyneaux
11733;Hans Gellersen
11735;Luisa Paraguai Donati
11738;Naoto Ono
11740;Duane Boning
11742;Hong Cai
11743;Nigel Drego
11744;Ali Farahanchi
11745;Karen Gettings
11746;Daihyun Lim
11747;Ajay Somani
11748;Hayden Taylor
11749;Daniel Truque
11750;Xiaolin Xie
11754;J J Regan
11757;J M Hurff
11761;Flying V
11762;Matthieu Poirier
11766;Eunmi Jung
11767;Youngsil Lee
11771;Fred Douglis
11773;Orran Krieger
11777;Martti Nurmikari
11780;Die Herausgeber
11783;Birgid Neumeister
11784;Ingo Besenthal
11785;Bernhard Otto Böhm
11789;Aarnout Brombacher
11792;Ulrich Stierle
11793;Franz Hartmann
11799;Bochalli
11802;Susanne Fricke
11803;Michael Rufer
11804;Iver Hand
11808;Kay Goerke
11811;Robert Tolksdorf
11812;Rainer Eckstein
11815;Peter Thomas
11818;Jean-Pierre Petit
11821;Jean-Pierre Petit
11825;Jean-Pierre Petit
11828;Kerry John Andrews
11830;Matthias Schreiber
11831;Lutz Köhler
11834;Eric Verbeek
11835;Moe Thandar Wynn
11838;Joe Reitzer
11840;Sheriann Ki Sun Burnham
11842;Bernadotte E. Schmitt
11845;Hans Ludvig Kottmeier
11848;Hans-Joachim Schmoll
11849;Wolff Schmiegel
11853;Rodolfo Castelló
11855;Rym Mili
11856;Ioannis G. Tollis
11859;Lauri Karttunen
11860;Annie Zaenen
11864;Robert Sparks
11866;Reinhard Krüger
11867;Kurt Weber
11874;E.U. Schlünder
11877;John Alan Robinson
11878;Jonas Barklund
11882;Berthold K. P. Horn
11888;Jürgen Kunze
11892;Wolfgang Strasser
11896;Steven Weinstein
11899;Gary Rogers
11902;Michael Baur
11903;Marc Benkert
11904;Sabine Cornelsen
11905;Boris Köpf
11906;Jürgen Lerner
11908;Der Verfasser
11911;U. P. Kokko
11914;Hanene Azzag
11915;Fabien Picarougne
11916;Christiane Guinot
11917;Gilles Venturini
11919;Sandford Bessler
11920;Paul Skritek
11921;Helmut Malleck
11922;Christoph F. Mecklenbräuker
11924;Wolfgang Reichl
11927;Geplante Veranstaltungen
11936;Yolanda Bertolaso
11941;Prof. Dr. Carsten Felden
11944;Hp Tabitha Vogler
11949;Helmut Reimer
11951;Helmut Reimer
11954;Mark Bedner
11956;Jörg Lenz
11960;Helmut Reimer
11964;Helmut Reimer
11966;Benjamin Howard
11969;Christoph Wegener
11972;Helmut Reimer
11974;John McGregor
11978;Holger Brunst
11979;Andreas Knüpfer
11984;Abdulbari Bener
11996;Penny Feuerstein
11998;David Meltzer
12001;Edward B. Chamberlain
12004;K. B. Harpviken
12005;A. Strand
12009;Martin Noll
12010;Peter Rapps
12012;" Raccoon and Dog"
12015;John Underkoffler
12017;Jacob T. Schwartz
12020;Patricia Aikins Murphy
12023;V?ra Trnkov�
12026;C. H. Séquin
12027;P. S. Strauss
12030;August Black
12033;David Bryson
12038;Tom Stewart
12042;Daniel Harrison
12043;Yvonne Rogers
12045;Maria Luisa Dalla Chiara
12049;M. POSTER
12052;Werner Dirlewanger
12055;Knut Hildebrand
12061;K. Rihaczek
12064;T. Mogenson
12068;J. A. Bondy
12072;T. B. Sheridan
12075;Steven M. Kearns
12078;Dave Dooling
12081;Bennett Z. Kobb
12084;Richard M. Held
12085;Nathaniel I. Durlach
12087;Peter Bouwman
12088;Hans de Bruin
12093;H. Cl.
12096;Gerard Marinelli
12098;Dooley Le Cappellaine
12100;Alan Price
12103;Peter Sturm
12106;Laura Griffiths
12110;Joan Truckenbrod
12112;Salud Gismera
12114;Scott Petill
12116;Steve Gompf
12119;Bob Hoffman
12122;Amanda Roth
12124;Cynthia Beth Rubin
12126;Lukas Schaaf
12130;A Author
12133;E. A. Homén
12136;Faruk Bagci
12137;Julian Wolf
12138;Benjamin Satzger
12142;Jens Edlund
12144;Mattias Heldner
12148;Noah Snavely
12149;Saumya K. Debray
12150;Gregory R. Andrews
12154;Amel Mammar
12155;Régine Laleau
12157;James Murdock
12159;Péter Komjáth
12160;Vilmos Totik
12163;Michael Amberg
12167;Marit Köhntopp
12168;Dirk Fox
12170;Gábor Sági
12171;János Gerlits
12175;William Carlson
12176;Phillip Merkey
12185;F. M. Tonge
12189;K. Ramamohan Rao
12190;Ram Srinivasan
12196;Stefan Klingenbeck
12197;Thomas Käufl
12201;J. Ian Munro
12205;G. Müller
12209;Francis Jeffry Pelletier
12215;Daniel Farmer
12216;Brad Powell
12217;Matthew Archibald
12220;Odd Rudjord
12224;Jorge Cuéllar
12225;Martin Huber
12227;Leonardo Carbonara
12241;H. Hörtner
12242;E. Berger
12246;" Author"
12249;Gicheol Lee
12252;M. Alex O. Vasilescu
12253;Demetri Terzopoulos
12256;Eugene Myers
12259;Sachin Sapatnekar
12263;Kun Zhou
12265;Xi Wang
12266;Yiying Tong
12268;Mathieu Desbrun
12269;Baining Guo
12270;Heung-Yeung Shum
12273;Lucian Vlad Lita
12274;Abraham Ittycheriah
12275;Salim Roukos
12276;Nanda Kambhatla
12279;Rocky Ross
12285;Doc Lap Nguyen
12292;Steven Bleicher
12295;Adriana Sa
12299;Natalya Tatarchuk
12302;M. J. E. Golay
12307;James Lee
12309;Robin George
12311;Tomohiro Akagawa
12313;Young Ah Seong
12316;Grigoris Antoniou
12317;Hans Jürgen Ohlbach
12320;Arjun Rihan
12322;Serge Patzak
12324;Takumi Endo
12326;" WOW Inc."
12331;Mary Huang
12334;Nicole Lehrer
12335;David Tinapple
12336;Tatyana Koziupa
12337;Meng Chen
12338;Assegid Kidane
12339;Stjepan Rajko
12340;Isaac Wallis
12341;Michael Baran
12342;David Lorig
12343;Diana Siwiak
12344;Loren Olson
12346;P. J. Sheppard
12348;G. R. Walker
12352;Matthias Felleisen
12359;Stuart Goldman
12361;Huseyin Uzunalioglu
12366;Mark Hartong
12368;Rajn Goel
12370;Duminda Wijesekera
12372;Yoshiaki Mima
12374;Ken-ichi Kimura
12375;Hidekatsu Yanagi
12378;Nader H. Bshouty
12382;Heejeong Heo
12384;Seungki Kim
12385;Hyungkun Park
12386;Jeeyong Chung
12387;Geehyuk Lee
12391;Rune L. H. Stubbe
12394;Fernando Diaz
12395;Susan Dumais
12396;Kira Radinsky
12398;Maarten de Rijke
12400;Milad Shokouhi
12404;Talia Radford
12405;Jonas Bohatsch
12406;Lena Gold
12409;Ingo-rüdiger Peters
12412;Serge Hocquenghem
12416;Julien Brouchier
12417;Nora Dabbous
12418;Tom Kean
12419;Carol Marsh
12420;David Naccache
12424;G.E. Thompson
12428;K. P. Hadeler
12432;Erwin Miesbach
12435;Peter Stephenson
12437;B Lirsac
12442;Chieko Asakawa
12443;Hironobu Takagi
12446;Klaus Meyer-wegener
12449;Pruet Boonma
12450;Junichi Suzuki
12452;Peter Leonard
12453;Peter Waters
12457;Thomas Letschert
12460;Thomas Umland
12462;Kevin Quennesson
12467;Bruno Simon
12470;Clement Joseph McDonald
12473;Ian McClelland
12474;Kenneth Adamson
12475;Norman Black
12479;R Lubart
12483;William R. Cotton
12485;George Bryan
12487;Susan C. van den Heever
12490;Kenneth J. Thurber
12493;Volha Bryl
12494;Paola Mello
12495;Marco Montali
12496;Paolo Torroni
12497;Nicola Zannone
12501;Philip Stutz
12502;Mihaela Verman
12503;Lorenz Fischer
12504;Abraham Bernstein
12508;Philipp Cimiano
12510;Johanna Völker
12514;Donald E. Ingber
12515;Misia Landau
12518;Paul S. Katz
12520;William G. Lycan
12521;Karen Neander
12523;Paula Leon
12524;Stuart Knock
12525;Michael Woodman
12526;Andreas Spiegler
12528;Eric Siebel
12529;Martin Oestreich
12530;Elisabeth Droste
12533;Dorel Mihet
12534;Viorel Radu
12550;Daryl Cooper
12551;Darren D. Long
12555;Stefan Friedrich
12558;John McCleary
12583;Jacques Penders
12584;Lyuba Alboul
12585;Tony J. Prescott
12586;Roderich Groß
12587;Chris Melhuish
12588;Mark Witkowski
12592;Thomas Jech
12601;David Sharon
12602;Alan Chmura
12604;Sandra Giger Yin
12612;Sameer Shende
12613;Alan Morris
12614;Wyatt Spear
12615;Scott Biersdorff
12619;Shruti P. Mahambre
12620;Umesh Bellur
12624;Katherine A. Yelick
12625;Susan L. Graham
12626;Paul N. Hilfinger
12627;Dan Bonachea
12628;Jimmy Su
12629;Amir Kamil
12630;Kaushik Datta
12631;Phillip Colella
12632;Tong Wen
12634;Scott T. Acton
12639;Alessio Lomuscio
12640;Lawrence S. Moss
12641;Ekaterina Ovchinnikova
12642;Riccardo Rosati
12647;David L. Hemsell
12665;A Author
12676;David Challener
12680;Eran Tromer
12682;Deuschl G
12684;Wenzelburger R
12685;Raethjen J
12688;Peter J. Cameron
12692;Auber David
12695;LaRoy Tymes
12697;Leslie Lamport
12701;Carol Pitts Hawks
12704;Alfred Z. Spector
12707;Xiaoyi Lu
12711;Henk J. Groenewegen
12712;Menno P. Witter
12716;M. Segal
12717;D. B. Weinberger
12723;Michael von Rimscha
12729;Terry Noreault
12730;Michael Mcgill
12732;Milt Bryce
12736;Nigel Johnson
12740;Tomasz A. Haupt
12741;Anand Kalyanasundaram
12742;Nisreen Ammari
12743;Archana Chilukuri
12744;Maxim Khotournenko
12750;Carl F. Cargill
12753;David Hindman
12754;Spencer Kiser
12756;Sylvain Lombardy
12758;Jacques Sakarovitch
12762;William Rockall
12765;Jeff Lieberman
12767;Daniel Shiffman
12769;Yasuyuki Yanagida
12771;Shunsuke Yoshida
12773;Akira Utsumi
12774;Shinjiro Kawato
12775;Kenichi Hosaka
12777;Satoru Tokuhisa
12779;Newton Lee
12783;Niloy J. Mitra
12785;Leonidas J. Guibas
12786;Mark Pauly
12790;Ellen Brenner
12793;J. P. Sniadecki
12795;" stanza"
12799;Emrah Kavlak
12801;Damla Tamer
12803;Dave Kasik
12806;R J Smith
12810;Timothy Enstice
12812;Steph Bruning
12814;Lee Griggs
12817;Anthony Rowe
12822;Daniel M. Russell
12823;George W. Furnas
12824;Mark Stefik
12825;Peter Pirolli
12827;Christian Igel
12828;Verena Heidrich-Meisner
12829;Tobias Glasmachers
12834;Mihai Patrascu
12837;Makoto Danjo
12839;Hiroko Uchiyama
12843;Brian Evans
12845;Marjan Moghaddam
12847;Karen Aqua
12850;Kévin Sillam
12851;Annie Luciani
12853;Alvaro Cassinelli
12854;Yusaku Kuribara
12855;Masatoshi Ishikawa
12856;Daito Manabe
12859;Marina Zurkow
12861;Miguel Álvarez-Fernández
12863;Stefan Kersten
12865;Asia Piaścik
12872;Preeti Ranjan Panda
12884;Wei Fan
12886;Derong Liu
12888;David Baas
12889;Judy Gladstone
12891;Kazushi Kawada
12893;Colin Levy
12894;Ton Roosendaal
12898;Jacek Barcikowski
12900;Jennifer Kay
12901;Martina Pagura
12904;Raymond Turner
12908;Celine Latulipe
12909;David Wilson
12910;Berto Gonzalez
12911;Adam Harris
12912;Erin Carroll
12913;Sybil Huskey
12914;Melissa Word
12915;Robert Beasley
12916;Nathan Nifong
12920;Julie Legault
12923;Tomoya Kimpara
12926;Christopher J. Durall
12927;Rajiv Sawhney
12931;Gérard Cohen
12933;Emanuela Fachini
12935;János Korner
12938;Honghua Li
12940;Ibraheem Alhashim
12942;Hao Zhang
12943;Ariel Shamir
12945;Daniel Cohen-Or
12949;Jannicke Madeleine Baalsrud Hauge
12951;Heiko Duin
12952;Minhua Ma
12954;Manuel Oliveira
12959;Im Jung-ah
12961;Kim Semi
12962;Kim Jaeyoung
12963;Choi Bonhwa
12964;Jo Hwanik
12965;Sung Junghwan
12969;Zingerle Andreas
12972;Amrinder Singh Jassar
12975;John Pettingill
12978;David A. Boyce
12981;Thomas Mann
12984;Amandine Boué
12987;Yoav Shtibelman
12989;Charlotte Cabanel
12992;Mark Grimshaw
12994;Tom Garner
12998;P Thevenaz
13000;M Unser
13004;Yasushi Matoba
13006;Taro Tokui
13007;Ryo Sato
13008;Toshiki Sato
13009;Hideki Koike
13013;Finn Kuusisto
13016;James Cunningham
13019;Magnus Engsfors
13022;Ellen Su
13024;Jürgen Müller
13027;Jens Lüssem
13028;Adrian Spalka
13030;Michael Joswig
13037;Ziad S. Saad
13038;Richard C. Reynolds
13040;Christopher A. Welty
13042;J. William Murdock
13043;James Fan
13047;L. Leydesdorff
13050;Simin Karimi
13052;A. Droogers
13055;The Editors
13057;The Editors
13060;The Editors
13063;The Editors
13065;The Editors
13068;The Editors
13071;Patrick Isoardi
13076;R. Cooper
13079;J V Durnin
13085;Oliver Sawodny
13088;Q. L. Burrell
13092;Chamberlain, /A/.B.
13095;Kevin Zhang
13096;Hiroyuki Yamauchi
13098;Kurt Bauknecht
13102;T. Et Enjeux
13105;Yves Gambier
13106;Olli Philippe Lautenbacher
13112;Curt M. White
13115;Alice ter Meulen
13119;Michael M. Richter
13124;Andrew Trotman
13125;Matt Crane
13129;Danny Kopec
13130;T. Anthony Marsland
13132;Stella Gatziu
13134;Maxine E. Loomis
13135;JoAnne Herman
13139;Gunnar Weber
13140;Ilvio Bruder
13141;Andreas Heuer
13145;Steve Storz
13147;Noriko Kurachi
13154;Mike Fitzpatrick
13157;Chair Jean Lauder
13161;Jim van Os
13162;Shitij Kapur
13166;Paul Breeze
13169;S Toovey
13174;A.S.Blundell Bankart
13177;G. Masing
13181;Holger Eichelberger
13184;John Littell
13186;Douglas Hughes
13189;Gerald Carter
13191;Gerald Carter
13193;David Koblas
13194;Michelle R. Koblas
13198;Josefina J. Card
13201;Celia Russell
13202;Richard Wiseman
13204;Andreas Möller
13207;Mathias Detzner
13208;Christian Beucker
13209;Florian Sonnenschein
13213;Allessandro Campioli
13214;Luciano Lucchesi
13215;Franco Turini
13219;Christine Stobbe
13223;Leonid B. Poutievski
13225;Kenneth L. Calvert
13226;James N. Griffioen
13230;Frantz Lasorne
13233;Wesley E Shankland
13237;María Poveda-Villalón
13238;María del Carmen Suárez-Figueroa
13241;Arno Krüger
13242;Christoph Kubisch
13243;Ilka Richter
13244;Gero Strauß
13245;Bernhard Preim
13247;Glyn H. Jones
13250;Erik-Oliver Blaß
13252;Benjamin Fabian
13254;Matthias Fischmann
13255;Seda F. Gürses
13258;Norman Holz
13260;Michael Haupt
13261;Michael Rüger
13266;Sheng-Hui Hsu
13267;Yueh-Min Huang
13271;Marco Paleari
13273;Benoit Huet
13274;Brian R. Duffy
13279;Sashank Varma
13280;Daniel L. Schwartz
13281;W. Lawrence Neeley Jr.
13285;Robert A. J. Clark
13289;Olivier Povel
13291;Christophe G. Giraud-carrier
13299;Michael Emmersberger
13300;Stefanie Demirci
13301;Reza Ghotbi
13302;Nassir Navab
13304;Rüdiger Grimm
13308;Simon Scerri
13309;Brian Davis
13310;Siegfried Handschuh
13314;William C. Branley Jr.
13315;Earnest D. Harris
13319;Michael Menzel
13320;Christoph Meinel
13324;Florian Ott
13325;Alexander Richter
13326;Michael Koch
13329;Andreas Stefik
13330;Andrew Haywood
13331;Shahzada Mansoor
13332;Brock Dunda
13333;Daniel Garcia
13336;S. V. N. Vishwanathan
13337;M. Narasimha Murty
13341;Scott Kelso
13343;Norman Zabusky
13344;Mason Porter
13346;Hermann Haken
13350;Vilayanur S. Ramachandran
13351;David Brang
13353;Christian Baun
13355;Marcel Kunze
13356;Thomas Ludwig
13359;Florian Matthes
13362;Stephan Diehl
13366;Hans-ludwig Hausen
13368;Boris Gloger
13371;Arnim Wiezer
13372;Rainer Merkl
13376;Byeongseob Ki
13377;Scott Klasky
13381;Wolfgang Bergthaler
13383;Roland Galler
13384;Robert Strohmaier
13387;A. Kamburelis
13389;B. W’glorz
13393;Andrew David Irvine
13396;Joel Spencer
13400;Franz Machilek
13401;Astrid Schütz
13402;Bernd Marcus
13405;ALS SOZIALE BIOLOGIE
13408;Katherine M. Shelfer
13409;Chris Corum
13410;J. Drew Procaccino
13411;Joseph Didier
13418;Ursula Fissgus
13420;Christian Becker
13421;Pedro José Marrón
13423;P. Van Remoortere
13426;Klaus Gosch
13429;Max E. Ellis
13430;Gene Raichelson
13433;Stephen R. Heller
13436;Robert Whelan
13439;Nelson Goodman
13442;Jakob Kellner
13443;Saharon Shelah
13445;K E Egenberg
13449;Hartmann J. Genrich
13450;Kurt Lautenbach
13453;Mohsen Ekssir-Monfared
13456;Bonita Wilson
13458;Dirk Fox
13464;Alexander Nguyen
13471;Ursula Viebeg
13472;Hans-Willi Fell
13474;Franz Werner Hülsmann
13475;Sven Mörs
13476;Peter Schaar
13478;Sabine Timpf
13481;Henning Lobin
13486;Nicholas Pippenger
13490;Gheorghe Paun
13493;Henk van Haeringen
13494;H. Jaap van den Herik
13500;Felix Wolf
13504;Michael L. Scott
13506;John Feo
13508;Xiaoye Sherry Li
13509;James Demmel
13510;John R. Gilbert
13511;Laura Grigori
13512;Meiyue Shao
13516;Edgar Solomonik
13531;Bo Zheng
13559;G. R. Blakley
13560;Gregory A. Kabatiansky
13565;Yevgeniy Dodis
13568;Mark Stephens
13570;Bruce Schneier
13574;David Bell
13582;Carl M. Ellison
13584;Kim Nguyen
13586;John P. Riganti
13588;Paul B. Schneck
13592;Thierry Brenton
13593;Mark Howson
13597;Hector Garcia-Molina
13599;Kenneth Salem
13602;Danny Kopec
13603;James L. Cox
13604;Stephen Lucci
13608;Frank M. Brown
13609;Carlos Araya
13611;Jim McDonald
13614;Bjørn Kjos-Hanssen
13615;Andrée Nies
13618;Belinda Fairthorne
13621;Bryan Costales
13622;Neil Rickert
13626;Michael Wing
13629;Robert Hieb
13630;R. Kent Dybvig
13631;Claude W. Anderson, III
13637;Marianne Barcilon
13640;Joanne Costello
13645;Starr Roxanne Hiltz
13647;David Walvoord
13649;Lorrie Faith Cranor
13651;Brian A. LaMacchia
13655;Dejan Milojičić
13656;Richard Wheeler
13659;Yves Nievergelt
13663;Adam Chapman
13665;Heiko Lueg
13667;Warren Fuller
13669;Joseph Brumm
13671;Bob Hoffman
13673;Andreas Procopiou
13675;Heath Hanlin
13677;Bob Hoffman
13681;Saoirse Higgins
13682;Ian Ginilt
13684;Gary Day
13686;L. D. Yarbrough
13688;J. Weizenbaum
13692;C. E. Miller
13696;William Hudson
13699;Ariel Guersenzvaig
13702;Sheldon M. Ross
13705;Jane T. Helwig
13709;Dick C. A. Bulterman
13713;Caxton C. Foster
13718;Lane A. Hemachandra
13719;Albrecht Hoene
13720;Mitsunori Ogiwara
13721;Alan L. Selman
13722;Thomas Thierauf
13723;J. Wang
13725;Roy Radner
13729;Pascalin Amagbegnon
13730;Paul Le Guernic
13731;Hervé Marchand
13732;Éric Rutten
13734;Werner Damm
13735;Hardi Hungar
13736;Peter Kelb
13737;Rainer Schlör
13739;Susanne Wiefel
13740;Gerhard Trefz
13743;Fiona Polack
13744;Peter Hitchcock
13745;Alan W. Brown
13748;Gérard Le Lann
13753;Steven Waldbusser
13756;Kathleen Jensen
13760;Stefan Heinkel
13761;Thomas Lindner
13763;Dimitris Dranidis
13764;Stefan Gastinger
13766;Lars Hörnfeldt
13770;U. Rabien
13774;Stuart Wilson
13779;David Robson
13783;Gustavo Valgañón
13785;Richard Kittredge
13790;Stefan Hügel
13793;Isaac Levi
13795;Isaac Levi
13799;M. C. W. Kaiserling
13802;C. Salthouse
13803;J.-J. Sit
13804;S. Zhak
13805;R. Sarpeshkar
13809;Steven J. DeRose
13817;Gina Kirchweger
13821;JONATHAN KAPLAN
13824;Nandini Gunewardena
13828;Frode Steen
13829;Lars Sørgard
13833;Tran Quoc Khanh
13834;Wolfgang Huhn
13836;José Luis Moro
13838;Matthias Rottner
13839;Bernes Alihodzic
13840;Matthias Weißbach
13842;Christian Stegbauer
13844;Raúl Rojas
13848;Anna Nagurney
13853;Charles Oppenheim
13854;Ian Tilsed
13855;Alasdair Paterson
13856;Jill Bradley
13857;Stephen Pinfield
13858;Brian McKenna
13859;Anand Amlani
13862;Elias Robert
13866;H.A. Clarke
13867;Rich Zeikwer
13870;Ernest A. Edmonds
13874;Andreas Enge
13875;Dieter Jungnickel
13878;Paul Ceruzzi
13881;Kate Clarke
13882;Stephen Dempster
13883;Ian Falcao
13884;Bronwen Jones
13885;Daniel Rudolph
13886;Alan Blair
13887;Chris McCarthy
13888;Dariusz Walter
13889;Nick Barnes
13891;Irving H. Anellis
13896;Hanna Aschan
13897;Kristiina Junttila
13898;Lisbeth Fagerstrôm
13899;Anne Kanerva
13900;Auvo Rauhala
13904;Frank K. H. A. Dehne
13905;Todd Eavis
13906;Andrew Rau-Chaplin
13910;Roy Wise
13912;John Dowling
13915;Charles T. Meadow
13918;Jorma Rissanen
13921;François Erasmy
13922;Emil Sekerinski
13924;Julian V. Noble
13927;Jimmy Shadbolt
13928;John G. Taylor
13932;Martin Fowler
13936;Eric Bruneton
13939;Dennis H. Miller
13941;Naty Hoffman
13943;Jamie Breuer
13946;Huber C
13947;Brenner W
13948;Hohenfellner R
13949;Winterpacht A
13950;Zabel B
13951;Decker H J
13952;Störkel S
13953;Brauch H
13956;Tapio Auvinen
13961;Woosuk Choi
13962;Romy Achituv (advisor)
13965;Peter Sinclair
13969;Peter Pagel
13973;Albert R. Meyer
13977;Rojas, Raul
13979;Agar, Jon
13980;Gerovitch, Slava
13981;Bassett, Ross
13983;Erin Dian Dumbacher
13986;Chandler Davis
13989;Nebojsa Bozanic
13990;Mario Mulansky
13991;Thomas Kreuz
13993;G. Grützmacher
13994;B. Bank
13995;H. Weinert
13996;R. Reinharadt
13997;L. Bittner
13998;H.-J Roßberg
13999;J. Grimm
14000;H. Toutenburg
14001;W. Dück
14004;M. Schoch
14005;J. Nietzsch
14006;H. Damm
14007;H. Hollatz
14008;D. Schreiter
14009;K. Lommatzsch
14010;O. Bunke
14011;N. N. Worobjoff
14012;E. Rödel
14013;J. Läter
14014;D. Pötschke
14018;Eric Gregoire
14019;Jean-Marie Lagniez
14020;Bertrand Mazure
14024;CORPORATE Time-Life Books, Inc. Staff
